FUNCTION,WCC PLAIN,WCC QUANTIZED,CRAP,SKUNK,IGNORED,IS COMPLEX,FUNCTION PATH
"<anonymous> (1370, 1381)",0.000,0.000,6.000,8.000,false,false,"/aes_cbc_pkcs_padding_bench (1361,1384)/<anonymous> (1370,1381)"
"<anonymous> (1344, 1355)",0.000,0.000,6.000,8.000,false,false,"/aes_ecb_no_padding_bench (1336,1358)/<anonymous> (1344,1355)"
"<anonymous> (1312, 1315)",0.000,1.000,0.000,0.000,false,false,"/aes_ctr_x8 (1307,1321)/<anonymous> (1312,1315)"
"<anonymous> (1316, 1319)",0.000,1.000,0.000,0.000,false,false,"/aes_ctr_x8 (1307,1321)/<anonymous> (1316,1319)"
"<anonymous> (1295, 1298)",0.000,1.000,0.000,0.000,false,false,"/aes_ctr (1290,1304)/<anonymous> (1295,1298)"
"<anonymous> (1299, 1302)",0.000,1.000,0.000,0.000,false,false,"/aes_ctr (1290,1304)/<anonymous> (1299,1302)"
"<anonymous> (1278, 1281)",0.000,1.000,0.000,0.000,false,false,"/aes_cbc_pkcs_padding (1273,1287)/<anonymous> (1278,1281)"
"<anonymous> (1282, 1285)",0.000,1.000,0.000,0.000,false,false,"/aes_cbc_pkcs_padding (1273,1287)/<anonymous> (1282,1285)"
"<anonymous> (1261, 1264)",0.000,1.000,0.000,0.000,false,false,"/aes_cbc_no_padding (1256,1270)/<anonymous> (1261,1264)"
"<anonymous> (1265, 1268)",0.000,1.000,0.000,0.000,false,false,"/aes_cbc_no_padding (1256,1270)/<anonymous> (1265,1268)"
"<anonymous> (1244, 1247)",0.000,1.000,0.000,0.000,false,false,"/aes_ecb_pkcs_padding (1239,1253)/<anonymous> (1244,1247)"
"<anonymous> (1248, 1251)",0.000,1.000,0.000,0.000,false,false,"/aes_ecb_pkcs_padding (1239,1253)/<anonymous> (1248,1251)"
"<anonymous> (1227, 1230)",0.000,1.000,0.000,0.000,false,false,"/aes_ecb_no_padding (1222,1236)/<anonymous> (1227,1230)"
"<anonymous> (1231, 1234)",0.000,1.000,0.000,0.000,false,false,"/aes_ecb_no_padding (1222,1236)/<anonymous> (1231,1234)"
"<anonymous> (1169, 1171)",0.000,1.000,0.000,0.000,false,false,"/run_rand_test (1150,1204)/<anonymous> (1169,1171)"
"<anonymous> (1172, 1174)",0.000,1.000,0.000,0.000,false,false,"/run_rand_test (1150,1204)/<anonymous> (1172,1174)"
"<anonymous> (1184, 1186)",0.000,1.000,0.000,0.000,false,false,"/run_rand_test (1150,1204)/<anonymous> (1184,1186)"
"<anonymous> (1187, 1187)",0.000,1.000,0.000,0.000,false,false,"/run_rand_test (1150,1204)/<anonymous> (1187,1187)"
"<anonymous> (1188, 1188)",0.000,1.000,0.000,0.000,false,false,"/run_rand_test (1150,1204)/<anonymous> (1188,1188)"
"<anonymous> (1196, 1198)",0.000,1.000,0.000,0.000,false,false,"/run_rand_test (1150,1204)/<anonymous> (1196,1198)"
"<anonymous> (1199, 1199)",0.000,1.000,0.000,0.000,false,false,"/run_rand_test (1150,1204)/<anonymous> (1199,1199)"
"<anonymous> (1200, 1200)",0.000,1.000,0.000,0.000,false,false,"/run_rand_test (1150,1204)/<anonymous> (1200,1200)"
"<anonymous> (1129, 1131)",0.000,1.000,0.000,0.000,false,false,"/run_inc1_test (1121,1148)/<anonymous> (1129,1131)"
"<anonymous> (1132, 1132)",0.000,1.000,0.000,0.000,false,false,"/run_inc1_test (1121,1148)/<anonymous> (1132,1132)"
"<anonymous> (1133, 1133)",0.000,1.000,0.000,0.000,false,false,"/run_inc1_test (1121,1148)/<anonymous> (1133,1133)"
"<anonymous> (1141, 1143)",0.000,1.000,0.000,0.000,false,false,"/run_inc1_test (1121,1148)/<anonymous> (1141,1143)"
"<anonymous> (1144, 1144)",0.000,1.000,0.000,0.000,false,false,"/run_inc1_test (1121,1148)/<anonymous> (1144,1144)"
"<anonymous> (1145, 1145)",0.000,1.000,0.000,0.000,false,false,"/run_inc1_test (1121,1148)/<anonymous> (1145,1145)"
"<anonymous> (1046, 1055)",8.000,1.000,8.000,0.000,false,false,"/run_inc (1024,1119)/<anonymous> (1046,1055)"
"<anonymous> (1057, 1060)",0.000,1.000,0.000,0.000,false,false,"/run_inc (1024,1119)/<anonymous> (1057,1060)"
"get_plain (870, 872)",0.000,1.000,0.000,0.000,false,false,"/CtrTest (869,876)/get_plain (870,872)"
"get_cipher (873, 875)",0.000,1.000,0.000,0.000,false,false,"/CtrTest (869,876)/get_cipher (873,875)"
"get_plain (854, 856)",0.000,1.000,0.000,0.000,false,false,"/CbcTest (853,860)/get_plain (854,856)"
"get_cipher (857, 859)",0.000,1.000,0.000,0.000,false,false,"/CbcTest (853,860)/get_cipher (857,859)"
"get_plain (838, 840)",0.000,1.000,0.000,0.000,false,false,"/EcbTest (837,844)/get_plain (838,840)"
"get_cipher (841, 843)",0.000,1.000,0.000,0.000,false,false,"/EcbTest (837,844)/get_cipher (841,843)"
"decrypt (806, 809)",0.000,1.000,0.000,0.000,false,false,"/CtrModeX8<A> (805,810)/decrypt (806,809)"
"encrypt (799, 802)",0.000,1.000,0.000,0.000,false,false,"/CtrModeX8<A> (798,803)/encrypt (799,802)"
"process (793, 795)",0.000,1.000,0.000,0.000,false,false,"/CtrModeX8<A> (792,796)/process (793,795)"
"new (753, 762)",0.000,1.000,0.000,0.000,false,false,"/CtrModeX8<A> (751,790)/new (753,762)"
"reset (763, 766)",0.000,0.000,0.000,0.000,false,false,"/CtrModeX8<A> (751,790)/reset (763,766)"
"process (767, 789)",8.000,1.000,8.000,0.000,false,false,"/CtrModeX8<A> (751,790)/process (767,789)"
"decrypt (731, 734)",0.000,1.000,0.000,0.000,false,false,"/CtrMode<A> (730,735)/decrypt (731,734)"
"encrypt (724, 727)",0.000,1.000,0.000,0.000,false,false,"/CtrMode<A> (723,728)/encrypt (724,727)"
"process (718, 720)",0.000,1.000,0.000,0.000,false,false,"/CtrMode<A> (717,721)/process (718,720)"
"new (683, 690)",0.000,1.000,0.000,0.000,false,false,"/CtrMode<A> (681,715)/new (683,690)"
"reset (691, 694)",0.000,0.000,0.000,0.000,false,false,"/CtrMode<A> (681,715)/reset (691,694)"
"process (695, 714)",4.750,0.950,5.000,0.000,false,false,"/CtrMode<A> (681,715)/process (695,714)"
"decrypt (657, 660)",0.000,1.000,0.000,0.000,false,false,"/CbcDecryptor<T, X> (656,661)/decrypt (657,660)"
"new (636, 650)",0.000,1.000,0.000,0.000,false,false,"/CbcDecryptor<T, X> (634,654)/new (636,650)"
"reset (651, 653)",0.000,0.000,0.000,0.000,false,false,"/CbcDecryptor<T, X> (634,654)/reset (651,653)"
"process_block (621, 626)",1.000,1.000,1.000,0.000,false,false,"/CbcDecryptorProcessor<T> (620,627)/process_block (621,626)"
"encrypt (609, 612)",0.000,1.000,0.000,0.000,false,false,"/CbcEncryptor<T, X> (608,613)/encrypt (609,612)"
"new (588, 602)",0.000,1.000,0.000,0.000,false,false,"/CbcEncryptor<T, X> (586,606)/new (588,602)"
"reset (603, 605)",0.000,0.000,0.000,0.000,false,false,"/CbcEncryptor<T, X> (586,606)/reset (603,605)"
"process_block (573, 578)",1.000,1.000,1.000,0.000,false,false,"/CbcEncryptorProcessor<T> (572,579)/process_block (573,578)"
"decrypt (561, 564)",0.000,1.000,0.000,0.000,false,false,"/EcbDecryptor<T, X> (560,565)/decrypt (561,564)"
"new (546, 554)",0.000,1.000,0.000,0.000,false,false,"/EcbDecryptor<T, X> (544,558)/new (546,554)"
"reset (555, 557)",0.000,0.000,0.000,0.000,false,false,"/EcbDecryptor<T, X> (544,558)/reset (555,557)"
"process_block (534, 536)",0.000,1.000,0.000,0.000,false,false,"/EcbDecryptorProcessor<T> (533,537)/process_block (534,536)"
"encrypt (523, 526)",0.000,1.000,0.000,0.000,false,false,"/EcbEncryptor<T, X> (522,527)/encrypt (523,526)"
"new (508, 516)",0.000,1.000,0.000,0.000,false,false,"/EcbEncryptor<T, X> (506,520)/new (508,516)"
"reset (517, 519)",0.000,0.000,0.000,0.000,false,false,"/EcbEncryptor<T, X> (506,520)/reset (517,519)"
"process_block (496, 498)",0.000,1.000,0.000,0.000,false,false,"/EcbEncryptorProcessor<T> (495,499)/process_block (496,498)"
"pad_input (487, 487)",0.000,1.000,0.000,0.000,false,false,"/DecPadding<X> (486,489)/pad_input (487,487)"
"strip_output (488, 488)",0.000,1.000,0.000,0.000,false,false,"/DecPadding<X> (486,489)/strip_output (488,488)"
"wrap (483, 483)",0.000,1.000,0.000,0.000,false,false,"/DecPadding<X> (482,484)/wrap (483,483)"
"pad_input (473, 473)",0.000,1.000,0.000,0.000,false,false,"/EncPadding<X> (472,475)/pad_input (473,473)"
"strip_output (474, 474)",0.000,1.000,0.000,0.000,false,false,"/EncPadding<X> (472,475)/strip_output (474,474)"
"wrap (469, 469)",0.000,1.000,0.000,0.000,false,false,"/EncPadding<X> (468,470)/wrap (469,469)"
"pad_input (440, 446)",1.000,1.000,1.000,0.000,false,false,"/PkcsPadding (439,461)/pad_input (440,446)"
"strip_output (447, 460)",2.357,0.786,3.005,1.000,false,false,"/PkcsPadding (439,461)/strip_output (447,460)"
"pad_input (424, 424)",0.000,1.000,0.000,0.000,false,false,"/NoPadding (423,426)/pad_input (424,424)"
"strip_output (425, 425)",0.000,1.000,0.000,0.000,false,false,"/NoPadding (423,426)/strip_output (425,425)"
"new (110, 122)",0.000,1.000,0.000,0.000,false,false,"/BlockEngine<P, X> (107,417)/new (110,122)"
"new_with_history (126, 137)",0.000,1.000,0.000,0.000,false,false,"/BlockEngine<P, X> (107,417)/new_with_history (126,137)"
"fast_mode (142, 212)",9.443,1.049,9.000,0.554,false,false,"/BlockEngine<P, X> (107,417)/fast_mode (142,212)"
"process (215, 400)",32.667,1.167,60.449,32.990,false,true,"/BlockEngine<P, X> (107,417)/process (215,400)"
"reset (401, 411)",0.000,0.000,6.000,8.000,false,false,"/BlockEngine<P, X> (107,417)/reset (401,411)"
"reset_with_history (412, 416)",0.000,0.000,0.000,0.000,false,false,"/BlockEngine<P, X> (107,417)/reset_with_history (412,416)"
"process_scratch (222, 243)",0.000,1.100,0.000,0.000,false,false,"/BlockEngine<P, X> (107,417)/process (215,400)/process_scratch (222,243)"
"has_next (146, 155)",1.250,1.250,1.000,0.000,false,false,"/BlockEngine<P, X> (107,417)/fast_mode (142,212)/has_next (146,155)"
"split_at (156, 158)",0.000,1.000,0.000,0.000,false,false,"/BlockEngine<P, X> (107,417)/fast_mode (142,212)/split_at (156,158)"
blowfish.rs,15.382,0.905,17.001,0.967,false,false,src/blowfish.rs
"next_u32_wrap (17, 27)",2.727,0.909,3.000,0.000,false,false,"/next_u32_wrap (17,27)"
"eay_test_vectors (351, 524)",0.000,1.000,0.000,0.000,false,false,"/eay_test_vectors (351,524)"
"encrypt_eay_test_vectors (527, 535)",0.889,0.889,1.000,0.000,false,false,"/encrypt_eay_test_vectors (527,535)"
"decrypt_eay_test_vectors (538, 546)",0.889,0.889,1.000,0.000,false,false,"/decrypt_eay_test_vectors (538,546)"
"blowfish (556, 566)",0.000,0.000,0.000,0.000,false,false,"/blowfish (556,566)"
"<anonymous> (562, 564)",0.000,0.000,0.000,0.000,false,false,"/blowfish (556,566)/<anonymous> (562,564)"
"block_size (326, 328)",0.000,0.000,0.000,0.000,false,false,"/Blowfish (325,339)/block_size (326,328)"
"decrypt_block (330, 338)",0.000,1.000,0.000,0.000,false,false,"/Blowfish (325,339)/decrypt_block (330,338)"
"block_size (310, 312)",0.000,0.000,0.000,0.000,false,false,"/Blowfish (309,323)/block_size (310,312)"
"encrypt_block (314, 322)",0.000,1.000,0.000,0.000,false,false,"/Blowfish (309,323)/encrypt_block (314,322)"
"new (30, 35)",0.000,1.000,0.000,0.000,false,false,"/Blowfish (29,307)/new (30,35)"
"init_state (38, 216)",0.000,1.000,0.000,0.000,false,false,"/Blowfish (29,307)/init_state (38,216)"
"expand_key (219, 242)",4.792,0.958,5.000,0.000,false,false,"/Blowfish (29,307)/expand_key (219,242)"
"salted_expand_key (245, 275)",5.000,1.000,5.000,0.000,false,false,"/Blowfish (29,307)/salted_expand_key (245,275)"
"round_function (277, 279)",0.000,1.000,0.000,0.000,false,false,"/Blowfish (29,307)/round_function (277,279)"
"encrypt (282, 292)",1.000,1.000,1.000,0.000,false,false,"/Blowfish (29,307)/encrypt (282,292)"
"decrypt (294, 306)",1.000,1.000,1.000,0.000,false,false,"/Blowfish (29,307)/decrypt (294,306)"
buffer.rs,0.000,0.471,0.000,0.000,false,false,src/buffer.rs
"is_empty (266, 266)",0.000,1.000,0.000,0.000,false,false,"/OwnedWriteBuffer (265,288)/is_empty (266,266)"
"is_full (267, 267)",0.000,1.000,0.000,0.000,false,false,"/OwnedWriteBuffer (265,288)/is_full (267,267)"
"remaining (268, 268)",0.000,1.000,0.000,0.000,false,false,"/OwnedWriteBuffer (265,288)/remaining (268,268)"
"capacity (269, 269)",0.000,0.000,0.000,0.000,false,false,"/OwnedWriteBuffer (265,288)/capacity (269,269)"
"rewind (271, 271)",0.000,0.000,0.000,0.000,false,false,"/OwnedWriteBuffer (265,288)/rewind (271,271)"
"reset (272, 272)",0.000,0.000,0.000,0.000,false,false,"/OwnedWriteBuffer (265,288)/reset (272,272)"
"peek_read_buffer (274, 276)",0.000,0.000,0.000,0.000,false,false,"/OwnedWriteBuffer (265,288)/peek_read_buffer (274,276)"
"take_next (278, 282)",0.000,1.000,0.000,0.000,false,false,"/OwnedWriteBuffer (265,288)/take_next (278,282)"
"take_read_buffer (283, 287)",0.000,1.000,0.000,0.000,false,false,"/OwnedWriteBuffer (265,288)/take_read_buffer (283,287)"
"new (251, 258)",0.000,1.000,0.000,0.000,false,false,"/OwnedWriteBuffer (250,263)/new (251,258)"
"into_read_buffer (259, 262)",0.000,1.000,0.000,0.000,false,false,"/OwnedWriteBuffer (250,263)/into_read_buffer (259,262)"
"is_empty (212, 212)",0.000,0.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (211,242)/is_empty (212,212)"
"is_full (213, 213)",0.000,0.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (211,242)/is_full (213,213)"
"remaining (214, 214)",0.000,1.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (211,242)/remaining (214,214)"
"capacity (215, 215)",0.000,0.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (211,242)/capacity (215,215)"
"rewind (217, 220)",0.000,0.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (211,242)/rewind (217,220)"
"reset (221, 224)",0.000,0.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (211,242)/reset (221,224)"
"peek_read_buffer (226, 228)",0.000,0.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (211,242)/peek_read_buffer (226,228)"
"take_next (230, 235)",0.000,1.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (211,242)/take_next (230,235)"
"take_read_buffer (236, 241)",0.000,0.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (211,242)/take_read_buffer (236,241)"
"new (201, 208)",0.000,1.000,0.000,0.000,false,false,"/BorrowedWriteBuffer<'a> (200,209)/new (201,208)"
"is_empty (170, 170)",0.000,0.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (169,192)/is_empty (170,170)"
"is_full (171, 171)",0.000,1.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (169,192)/is_full (171,171)"
"remaining (172, 172)",0.000,1.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (169,192)/remaining (172,172)"
"capacity (173, 173)",0.000,1.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (169,192)/capacity (173,173)"
"rewind (175, 175)",0.000,1.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (169,192)/rewind (175,175)"
"reset (176, 176)",0.000,0.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (169,192)/reset (176,176)"
"peek_read_buffer (178, 180)",0.000,0.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (169,192)/peek_read_buffer (178,180)"
"take_next (182, 186)",0.000,1.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (169,192)/take_next (182,186)"
"take_read_buffer (187, 191)",0.000,0.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (169,192)/take_read_buffer (187,191)"
"new (159, 166)",0.000,1.000,0.000,0.000,false,false,"/RefWriteBuffer<'a> (158,167)/new (159,166)"
"is_empty (134, 134)",0.000,1.000,0.000,0.000,false,false,"/OwnedReadBuffer (133,150)/is_empty (134,134)"
"is_full (135, 135)",0.000,0.000,0.000,0.000,false,false,"/OwnedReadBuffer (133,150)/is_full (135,135)"
"remaining (136, 136)",0.000,1.000,0.000,0.000,false,false,"/OwnedReadBuffer (133,150)/remaining (136,136)"
"capacity (137, 137)",0.000,0.000,0.000,0.000,false,false,"/OwnedReadBuffer (133,150)/capacity (137,137)"
"rewind (139, 139)",0.000,0.000,0.000,0.000,false,false,"/OwnedReadBuffer (133,150)/rewind (139,139)"
"truncate (140, 140)",0.000,1.000,0.000,0.000,false,false,"/OwnedReadBuffer (133,150)/truncate (140,140)"
"reset (141, 141)",0.000,0.000,0.000,0.000,false,false,"/OwnedReadBuffer (133,150)/reset (141,141)"
"peek_next (143, 143)",0.000,1.000,0.000,0.000,false,false,"/OwnedReadBuffer (133,150)/peek_next (143,143)"
"take_next (145, 149)",0.000,1.000,0.000,0.000,false,false,"/OwnedReadBuffer (133,150)/take_next (145,149)"
"new (108, 115)",0.000,0.000,0.000,0.000,false,false,"/OwnedReadBuffer (107,131)/new (108,115)"
"new_with_len (116, 122)",0.000,1.000,0.000,0.000,false,false,"/OwnedReadBuffer (107,131)/new_with_len (116,122)"
"into_write_buffer (123, 125)",0.000,1.000,0.000,0.000,false,false,"/OwnedReadBuffer (107,131)/into_write_buffer (123,125)"
"borrow_write_buffer (126, 130)",0.000,1.000,0.000,0.000,false,false,"/OwnedReadBuffer (107,131)/borrow_write_buffer (126,130)"
"is_empty (81, 81)",0.000,1.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (80,99)/is_empty (81,81)"
"is_full (82, 82)",0.000,0.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (80,99)/is_full (82,82)"
"remaining (83, 83)",0.000,1.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (80,99)/remaining (83,83)"
"capacity (84, 84)",0.000,1.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (80,99)/capacity (84,84)"
"rewind (86, 86)",0.000,1.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (80,99)/rewind (86,86)"
"truncate (87, 89)",0.000,0.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (80,99)/truncate (87,89)"
"reset (90, 90)",0.000,0.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (80,99)/reset (90,90)"
"peek_next (92, 92)",0.000,0.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (80,99)/peek_next (92,92)"
"take_next (94, 98)",0.000,1.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (80,99)/take_next (94,98)"
"new (72, 77)",0.000,1.000,0.000,0.000,false,false,"/RefReadBuffer<'a> (71,78)/new (72,77)"
"position (50, 50)",0.000,1.000,0.000,0.000,false,false,"/WriteBuffer (45,64)/position (50,50)"
"take_remaining (59, 62)",0.000,1.000,0.000,0.000,false,false,"/WriteBuffer (45,64)/take_remaining (59,62)"
"position (22, 22)",0.000,1.000,0.000,0.000,false,false,"/ReadBuffer (17,43)/position (22,22)"
"peek_remaining (29, 31)",0.000,1.000,0.000,0.000,false,false,"/ReadBuffer (17,43)/peek_remaining (29,31)"
"take_remaining (34, 37)",0.000,1.000,0.000,0.000,false,false,"/ReadBuffer (17,43)/take_remaining (34,37)"
"push_to (39, 42)",0.000,1.000,0.000,0.000,false,false,"/ReadBuffer (17,43)/push_to (39,42)"
build.rs,5.310,0.483,22.896,20.308,false,false,build.rs
"main (12, 40)",5.923,0.538,22.896,20.308,false,false,"/main (12,40)"
chacha20.rs,11.377,0.758,15.017,2.556,false,false,src/chacha20.rs
"test_chacha20_256_tls_vectors (285, 417)",1.000,1.000,1.000,0.000,false,false,"/test_chacha20_256_tls_vectors (285,417)"
"test_xchacha20_basic (420, 458)",0.000,1.114,0.000,0.000,false,false,"/test_xchacha20_basic (420,458)"
"test_chacha20_256_tls_vectors_96_nonce (461, 593)",1.000,1.000,1.000,0.000,false,false,"/test_chacha20_256_tls_vectors_96_nonce (461,593)"
"chacha20_10 (603, 611)",0.000,0.000,0.000,0.000,false,false,"/chacha20_10 (603,611)"
"chacha20_1k (614, 622)",0.000,0.000,0.000,0.000,false,false,"/chacha20_1k (614,622)"
"chacha20_64k (625, 633)",0.000,0.000,0.000,0.000,false,false,"/chacha20_64k (625,633)"
"<anonymous> (629, 631)",0.000,0.000,0.000,0.000,false,false,"/chacha20_64k (625,633)/<anonymous> (629,631)"
"<anonymous> (618, 620)",0.000,0.000,0.000,0.000,false,false,"/chacha20_1k (614,622)/<anonymous> (618,620)"
"<anonymous> (607, 609)",0.000,0.000,0.000,0.000,false,false,"/chacha20_10 (603,611)/<anonymous> (607,609)"
"decrypt (271, 274)",0.000,0.000,0.000,0.000,false,false,"/ChaCha20 (270,275)/decrypt (271,274)"
"encrypt (264, 267)",0.000,0.000,0.000,0.000,false,false,"/ChaCha20 (263,268)/encrypt (264,267)"
"process (243, 260)",2.786,0.929,3.000,0.000,false,false,"/ChaCha20 (242,261)/process (243,260)"
"new (88, 93)",0.000,1.000,0.000,0.000,false,false,"/ChaCha20 (87,240)/new (88,93)"
"new_xchacha20 (95, 114)",0.000,1.444,0.000,0.000,false,false,"/ChaCha20 (87,240)/new_xchacha20 (95,114)"
"expand (116, 174)",4.448,0.741,6.139,3.765,false,false,"/ChaCha20 (87,240)/expand (116,174)"
"hchacha20 (176, 210)",2.000,1.000,2.000,0.000,false,false,"/ChaCha20 (87,240)/hchacha20 (176,210)"
"update (213, 239)",2.100,1.050,2.000,0.364,false,false,"/ChaCha20 (87,240)/update (213,239)"
"clone (28, 28)",0.000,0.000,0.000,0.000,false,false,"/ChaCha20 (28,28)/clone (28,28)"
chacha20poly1305.rs,20.178,2.522,8.000,0.094,false,true,src/chacha20poly1305.rs
"test_chacha20_256_poly1305_boringssl_vectors_encrypt (104, 117)",2.769,0.923,3.000,0.000,false,false,"/test_chacha20_256_poly1305_boringssl_vectors_encrypt (104,117)"
"test_chacha20_256_poly1305_boringssl_vectors_decrypt (119, 131)",2.750,0.917,3.000,0.000,false,false,"/test_chacha20_256_poly1305_boringssl_vectors_decrypt (119,131)"
"get_test_vectors (132, 735)",0.000,5.593,0.000,0.000,false,true,"/get_test_vectors (132,735)"
"chacha20poly1305_10 (745, 760)",0.000,0.000,0.000,0.000,false,false,"/chacha20poly1305_10 (745,760)"
"chacha20poly1305_1k (764, 780)",0.000,0.000,0.000,0.000,false,false,"/chacha20poly1305_1k (764,780)"
"chacha20poly1305_64k (783, 800)",0.000,0.000,0.000,0.000,false,false,"/chacha20poly1305_64k (783,800)"
"<anonymous> (786, 797)",0.000,0.000,0.000,0.000,false,false,"/chacha20poly1305_64k (783,800)/<anonymous> (786,797)"
"<anonymous> (767, 777)",0.000,0.000,0.000,0.000,false,false,"/chacha20poly1305_1k (764,780)/<anonymous> (767,777)"
"<anonymous> (748, 758)",0.000,0.000,0.000,0.000,false,false,"/chacha20poly1305_10 (745,760)/<anonymous> (748,758)"
"decrypt (64, 86)",2.111,1.056,2.001,0.400,false,false,"/ChaCha20Poly1305 (63,87)/decrypt (64,86)"
"encrypt (49, 60)",0.000,1.000,0.000,0.000,false,false,"/ChaCha20Poly1305 (48,61)/encrypt (49,60)"
"new (24, 45)",0.000,1.050,0.000,0.000,false,false,"/ChaCha20Poly1305 (23,46)/new (24,45)"
cryptoutil.rs,19.938,0.767,26.120,5.846,false,false,src/cryptoutil.rs
"write_u64_be (21, 28)",0.000,1.000,0.000,0.000,false,false,"/write_u64_be (21,28)"
"write_u64_le (32, 39)",0.000,1.000,0.000,0.000,false,false,"/write_u64_le (32,39)"
"write_u64v_le (42, 54)",0.846,0.846,1.000,0.000,false,false,"/write_u64v_le (42,54)"
"write_u32_be (58, 65)",0.000,1.000,0.000,0.000,false,false,"/write_u32_be (58,65)"
"write_u32_le (69, 76)",0.000,1.000,0.000,0.000,false,false,"/write_u32_le (69,76)"
"write_u32v_le (79, 91)",0.846,0.846,1.000,0.000,false,false,"/write_u32v_le (79,91)"
"read_u64v_be (94, 107)",0.857,0.857,1.000,0.000,false,false,"/read_u64v_be (94,107)"
"read_u64v_le (110, 123)",0.857,0.857,1.000,0.000,false,false,"/read_u64v_le (110,123)"
"read_u32v_be (126, 139)",0.857,0.857,1.000,0.000,false,false,"/read_u32v_be (126,139)"
"read_u32v_le (142, 155)",0.857,0.857,1.000,0.000,false,false,"/read_u32v_le (142,155)"
"read_u32_le (158, 165)",0.000,0.875,0.000,0.000,false,false,"/read_u32_le (158,165)"
"read_u32_be (168, 175)",0.000,0.875,0.000,0.000,false,false,"/read_u32_be (168,175)"
"xor_keystream (178, 189)",1.000,1.000,1.000,0.000,false,false,"/xor_keystream (178,189)"
"copy_memory (193, 200)",0.000,1.000,0.000,0.000,false,false,"/copy_memory (193,200)"
"zero (204, 208)",0.000,1.000,0.000,0.000,false,false,"/zero (204,208)"
"symm_enc_or_dec (249, 261)",1.692,0.846,2.000,0.000,false,false,"/symm_enc_or_dec (249,261)"
"to_bits (265, 267)",0.000,1.000,0.000,0.000,false,false,"/to_bits (265,267)"
"add_bytes_to_bits (271, 279)",1.143,1.143,1.001,0.444,false,false,"/add_bytes_to_bits (271,279)"
"add_bytes_to_bits_tuple (283, 322)",8.556,0.778,11.011,2.000,false,false,"/add_bytes_to_bits_tuple (283,322)"
"test_digest_1million_random (524, 544)",4.235,1.059,4.000,0.000,false,false,"/test_digest_1million_random (524,544)"
"test_add_bytes_to_bits_ok (548, 550)",0.000,1.000,0.000,0.000,false,false,"/test_add_bytes_to_bits_ok (548,550)"
"test_add_bytes_to_bits_overflow (555, 557)",0.000,1.000,0.000,0.000,false,false,"/test_add_bytes_to_bits_overflow (555,557)"
"test_add_bytes_to_bits_tuple_ok (561, 563)",0.000,1.000,0.000,0.000,false,false,"/test_add_bytes_to_bits_tuple_ok (561,563)"
"test_add_bytes_to_bits_tuple_ok2 (567, 569)",0.000,1.000,0.000,0.000,false,false,"/test_add_bytes_to_bits_tuple_ok2 (567,569)"
"test_add_bytes_to_bits_tuple_ok3 (573, 575)",0.000,1.000,0.000,0.000,false,false,"/test_add_bytes_to_bits_tuple_ok3 (573,575)"
"test_add_bytes_to_bits_tuple_overflow (580, 582)",0.000,1.000,0.000,0.000,false,false,"/test_add_bytes_to_bits_tuple_overflow (580,582)"
"test_add_bytes_to_bits_tuple_overflow2 (588, 591)",0.000,1.000,0.000,0.000,false,false,"/test_add_bytes_to_bits_tuple_overflow2 (588,591)"
"standard_padding (496, 507)",1.222,1.222,1.000,0.000,false,false,"/T (495,508)/standard_padding (496,507)"
"new (474, 479)",0.000,1.000,0.000,0.000,false,false,"/FixedBuffer128 (472,480)/new (474,479)"
"clone (470, 470)",0.000,0.000,0.000,0.000,false,false,"/FixedBuffer128 (470,470)/clone (470,470)"
"new (453, 458)",0.000,1.000,0.000,0.000,false,false,"/FixedBuffer64 (451,459)/new (453,458)"
"clone (449, 449)",0.000,0.000,0.000,0.000,false,false,"/FixedBuffer64 (449,449)/clone (449,449)"
"write_u8 (221, 224)",0.000,1.000,0.000,0.000,false,false,"/T (220,245)/write_u8 (221,224)"
